EventDate,TheatreCode
16931030,city
16931030,yb
16931100,dlordg
16931102,yb
16931104,atcourt
16931122,sh
16931127,yb
16931130,bg
16931200,dlordg
16931212,none
16940100,dl
16940101,atcourt
16940110,dg
16940111,none
16940113,dl
16940115,yb
16940125,yb
16940130,none
16940200,dlordg
16940200,dl
16940205,yb
16940226,yb
16940321,dl
16940322,none
16940400,dl
16940400,dl
16940402,none
16940403,none
16940404,none
16940405,none
16940406,none
16940407,none
16940416,atcourt
16940430,atcourt
16940500,dg
16940509,dg
16940523,none
16940600,dg
16940612,dg
16940614,bg
16940628,dlordg
16940700,none
16940900,dl
16940901,bf
16940905,bf
16940912,dlordg
16941018,bg
16941029,city
16941112,yb
16941117,smith's
16941122,sh
16941129,bg
16941200,none
16941209,atcourt
16941217,none
16941228,none
16950318,none
16950325,lif
16950400,dg
16950401,dl
16950430,lif
16950500,dl
16950500,dlandlif
16950501,lif
16950502,lif
16950503,lif
16950504,lif
16950506,lif
16950507,lif
16950508,lif
16950509,lif
16950510,lif
16950511,lif
16950513,lif
16950514,lif
16950610,bg
16950618,dg
16950622,dlorlif
16950625,dg
16950720,dlandlif
16950800,lif
16950900,lif
16950900,dl
16950900,dl
16951000,dl
16951009,dl
16951029,city
16951100,dl
16951100,dg
16951125,yb
16951200,dl
16951200,dl
16951200,lif
16951200,lif
16951200,ws
16951200,lif
16951209,dlorlif
16951211,none
16951228,lif
16960100,dl
16960113,yb
16960121,none
16960130,none
16960200,lif
16960200,dl
16960200,dl
16960300,dl
16960300,lif
16960326,none
16960400,dl
16960400,lif
16960400,lif
16960402,none
16960403,none
16960406,none
16960429,dg
16960500,mf
16960500,dl
16960518,dl
16960600,lif
16960600,dg
16960700,lif
16960700,dl
16960800,bf
16960800,dg
16960900,dl
16960905,sf
16960908,none
16961000,dg
16961000,lif
16961012,dlordg
16961026,none
16961100,dl
16961106,dl
16961114,lif
16961116,lif
16961117,lif
16961118,lif
16961119,lif
16961120,lif
16961121,dl
16961123,dl
16961124,dl
16961125,dl
16961126,dl
16961127,dl
16961200,dl
16961200,dl
16961200,lif
16961229,dl
16970100,lif
16970100,dl
16970102,dl
16970107,yb
16970107,gb
16970122,dldglif
16970122,dl
16970130,none
16970200,dlorlif
16970200,dl
16970204,dllif
16970206,atcourt
16970215,dllif
16970219,lif
16970220,lif
16970222,lif
16970223,lif
16970224,lif
16970224,yb
16970225,lif
16970227,lif
16970300,dl
16970301,lif
16970302,lif
16970303,lif
16970303,yb
16970304,lif
16970306,lif
16970308,lif
16970309,lif
16970309,dg
16970313,dg
16970313,lif
16970317,yb
16970324,yb
16970327,dl
16970329,none
16970400,lif
16970405,dl
16970408,dg
16970408,yb
16970421,yb
16970423,dl
16970428,none
16970429,yb
16970500,lif
16970505,lw
16970508,dl
16970513,yb
16970524,dl
16970525,dg
16970526,dl
16970526,lw
16970527,dl
16970531,dl
16970600,lif
16970600,lif
16970600,dg
16970602,lw
16970604,none
16970605,dl
16970612,dl
16970615,dg
16970617,strand
16970618,dl
16970700,dl
16970701,dg
16970703,lw
16970721,lw
16970818,lw
16970824,bf
16970900,lif
16970900,dl
16970903,none
16970915,dlorlif
16970920,richmond
16970927,richmond
16971006,dldg
16971016,dl
16971027,lif
16971028,lif
16971100,lif
16971100,lif
16971100,lif
16971101,it
16971104,atcourt
16971119,dl
16971122,sh
16971126,dl
16971129,yb
16971200,none
16971204,dlordg
16971209,dl
16971209,hic
16971216,yb
16971218,dlordg
16980100,lif
16980105,dl
16980110,yb
16980115,dg
16980117,yb
16980118,dl
16980131,none
16980200,dl
16980202,it
16980207,dg
16980210,yb
16980212,dl
16980215,dlorlif
16980216,yb
16980224,dlorlif
16980225,dg
16980226,dllif
16980300,dl
16980300,lif
16980300,dl
16980305,dlorlif
16980316,yb
16980319,dg
16980323,roberts's
16980328,yb
16980330,yb
16980331,yb
16980400,lif
16980401,clark's
16980415,yb
16980418,none
16980425,yb
16980500,lif
16980500,dl
16980503,dl
16980504,yb
16980505,dl
16980510,lif
16980510,yb
16980512,dllif
16980513,atcourt
16980517,dl
16980525,yb
16980528,yb
16980530,yb
16980530,pepys's
16980600,dl
16980600,dl
16980600,lif
16980601,yb
16980602,dl
16980607,yb
16980608,lw
16980629,lw
16980705,dl
16980709,dl
16980711,lif
16980713,dlorlif
16980808,richmond
16980823,bf
16980825,bf
16980917,sf
16981010,dldg
16981018,dg
16981029,city
16981100,dl
16981100,lif
16981119,dl
16981122,sh
16981126,dl
16981128,dl
16981200,dl
16981213,dllif
16981222,yb
16990104,yb
16990105,lif
16990106,lif
16990128,dlordg
16990130,none
16990200,lif
16990202,dl
16990203,dl
16990207,dl
16990217,yb
16990220,dlordg
16990228,dl
16990300,lif
16990304,lif
16990308,yb
16990317,yb
16990318,dl
16990325,dlordg
16990329,yb
16990400,dl
16990400,lif
16990403,none
16990408,lif
16990410,lif
16990415,dl
16990422,dllif
16990428,yb
16990429,dl
16990500,mf
16990500,dl
16990500,lif
16990500,lif
16990512,yb
16990629,dl
16990823,bf
16990823,bf
16990830,bf
16990900,stjames
16990912,dllif
16991006,dl
16991024,dl
16991028,dl
16991030,city
16991104,atcourt
16991107,lif
16991109,dlorlif
16991111,dl
16991115,atcourt
16991121,dl
16991122,sh
16991125,dg
16991126,lif
16991128,dl
16991129,dg
16991200,lif
16991200,lif
16991200,dl
16991200,dl
16991201,dg
16991207,dg
16991213,lif
16991213,yb
16991214,dl
16991216,dl
16991218,lif
16991225,dllif
17000103,dg
17000104,dg
17000105,dg
17000106,dg
17000109,lif
17000111,dlorlif
17000120,dlorlif
17000123,dlorlif
17000128,lif
17000129,lif
17000130,none
17000200,lif
17000200,dllif
17000200,lif
17000202,it
17000203,dl
17000210,dl
17000213,dl
17000219,dl
17000227,lif
17000300,dl
17000300,lif
17000301,ec
17000305,lif
17000306,lif
17000307,lif
17000308,ec
17000309,lif
17000311,lif
17000312,dl
17000312,lif
17000313,dl
17000315,ec
17000319,yb
17000320,yb
17000325,none
17000400,lif
17000411,none
17000418,dlorlif
17000420,dlorlif
17000429,dl
17000430,dl
17000501,dl
17000502,dl
17000508,yb
17000513,dllif
17000516,dl
17000521,dllif
17000530,dl
17000601,dl
17000603,dl
17000614,dlandlif
17000615,dl
17000618,dl
17000621,yb
17000625,bf
17000628,dl
17000628,lif
17000705,lif
17000706,dl
17000706,bf
17000708,dl
17000709,dl
17000713,dl
17000729,dllif
17000800,bf
17000806,dllif
17000925,lif
17001000,dl
17001019,dl
17001026,dl
17001029,dl
17001104,atcourt
17001108,dl
17001119,dl
17001121,dl
17001123,lif
17001123,dl
17001125,lif
17001127,dl
17001129,dl
17001200,lif
17001204,dl
17001205,dl
17001206,dl
17001209,dl
17001211,yb
17001212,dl
17001213,dl
17001214,dl
17001218,dl
17001221,dl
17001227,dl
17001228,dl
17010100,lif
17010100,lif
17010101,dl
17010102,dl
17010107,dl
17010109,dl
17010111,dl
17010115,dl
17010117,dl
17010118,dl
17010123,dl
17010125,dl
17010129,dl
17010131,dl
17010201,dl
17010204,dl
17010207,dl
17010220,dl
17010222,dl
17010300,lif
17010300,lif
17010301,dl
17010303,yb
17010304,dl
17010306,lif
17010310,yb
17010313,dl
17010315,dl
17010318,dl
17010321,dg
17010324,dl
17010324,yb
17010325,dl
17010326,yb
17010327,dl
17010328,dg
17010400,lif
17010400,dl
17010401,dl
17010405,dl
17010408,dl
17010411,dg
17010412,dl
17010501,mf
17010502,dl
17010503,dl
17010505,yb
17010506,dg
17010512,dl
17010515,dl
17010519,dl
17010520,dl
17010521,dg
17010528,dl
17010530,dl
17010531,dl
17010603,dg
17010605,dl
17010607,dl
17010609,dl
17010611,dl
17010613,dl
17010618,yb
17010619,dl
17010624,lif
17010714,haw
17010800,lif
17010811,riw
17010813,dl
17010818,haw
17010823,dl
17010825,bf
17010825,ha
17010908,riw
17010915,haw
17011001,lif
17011021,lif
17011100,lif
17011200,dl
17011200,dl
17011200,lif
17011200,lif
17011227,lif
17020100,dl
17020114,wh
17020124,dl
17020131,sh
17020200,dl
17020200,dl
17020209,yb
17020300,none
17020425,cc
17020500,dl
17020501,sh
17020502,dl
17020505,mf
17020507,sh
17020511,haw
17020512,shg
17020521,cc
17020525,cc
17020600,lif
17020601,haw
17020603,dl
17020609,dl
17020622,lif
17020630,pr
17020702,yb
17020707,dl
17020711,dl
17020725,ls
17020727,haw
17020818,dl
17020820,dl
17020822,dl
17020824,bf
17020824,bf
17020918,dl
17020924,lif
17021005,lif
17021007,lif
17021009,lif
17021013,lif
17021016,dl
17021017,dl
17021020,dl
17021021,lif
17021023,dl
17021026,dl
17021030,dl
17021031,dl
17021100,dl
17021103,yb
17021109,lif
17021113,dl
17021114,dl
17021119,dl
17021119,yb
17021121,dl
17021126,dl
17021200,dl
17021203,yb
17021207,lif
17021208,dl
17021210,lif
17021211,lif
17021214,dl
17021222,dl
17021229,dl
17021229,lif
17021231,lif
17030100,lif
17030101,dl
17030102,dl
17030109,dl
17030123,dl
17030127,dl
17030128,yb
17030200,lif
17030201,dl
17030203,dl
17030205,yb
17030211,dl
17030211,lif
17030212,dl
17030218,dl
17030224,yb
17030300,lif
17030303,sh
17030305,yb
17030311,dl
17030312,yb
17030313,dl
17030317,yb
17030319,yb
17030410,dl
17030412,dl
17030413,dl
17030416,gh
17030419,dl
17030423,dl
17030427,dl
17030428,yb
17030428,lif
17030430,dg
17030500,mf
17030500,lif
17030507,dl
17030510,lif
17030513,dl
17030515,dl
17030518,ha
17030521,dl
17030521,lif
17030524,dl
17030525,dl
17030528,dl
17030601,lif
17030604,dl
17030605,dl
17030605,lif
17030607,dl
17030608,lif
17030609,dl
17030611,lif
17030612,dl
17030614,dl
17030614,lif
17030616,dl
17030617,dl
17030618,dl
17030619,dl
17030622,dl
17030623,dl
17030624,dl
17030625,dl
17030626,dl
17030628,dl
17030630,dl
17030701,dl
17030703,dl
17030705,dl
17030706,dl
17030707,dl
17030714,dl
17030716,dl
17030727,yb
17030730,yb
17030812,riw
17030821,ha
17030823,bf
17030823,bf
17030823,bf
17030823,bf
17030921,lif
17030927,lif
17030928,lif
17031005,lif
17031006,dl
17031007,dl
17031008,dl
17031009,dl
17031011,dl
17031012,dl
17031013,dl
17031014,dl
17031015,dl
17031016,dl
17031018,dl
17031019,dl
17031020,dl
17031021,dl
17031022,dl
17031023,dl
17031025,dl
17031025,lif
17031026,dl
17031027,dl
17031028,dl
17031029,dl
17031030,dl
17031100,lif
17031101,dl
17031101,lif
17031102,dl
17031103,dl
17031104,dl
17031105,dl
17031106,dl
17031108,dl
17031109,dl
17031110,dl
17031111,dl
17031112,dl
17031113,dl
17031115,dl
17031116,dl
17031117,dl
17031118,dl
17031119,dl
17031120,dl
17031122,dl
17031123,dl
17031124,dl
17031125,dl
17031126,dl
17031127,dl
17031129,dl
17031129,lif
17031130,dl
17031201,dl
17031201,lif
17031202,dl
17031203,dl
17031204,dl
17031206,dl
17031207,dl
17031208,dl
17031209,dl
17031210,dl
17031211,dl
17031211,yb
17031213,dl
17031214,dl
17031215,dl
17031216,dl
17031217,dl
17031218,dl
17031220,dl
17031221,dl
17031221,lif
17031222,dl
17031227,dl
17031228,dl
17031229,dl
17031230,dl
17031231,dl
17040101,dl
17040103,dl
17040104,dl
17040105,dl
17040106,dl
17040107,dl
17040108,dl
17040110,dl
17040111,dl
17040112,dl
17040113,dl
17040113,lif
17040114,dl
17040114,lif
17040115,dl
17040115,lif
17040117,dl
17040117,lif
17040118,dl
17040118,lif
17040119,none
17040120,lif
17040121,dl
17040121,lif
17040122,dl
17040122,lif
17040124,dl
17040124,lif
17040125,dl
17040125,lif
17040126,dl
17040126,lif
17040127,dl
17040127,lif
17040128,dl
17040128,lif
17040129,dl
17040129,lif
17040131,none
17040201,dl
17040201,lif
17040202,dl
17040202,lif
17040203,dl
17040203,lif
17040204,dl
17040204,lif
17040205,dl
17040205,lif
17040207,dl
17040207,atcourt
17040208,dl
17040208,lif
17040209,dl
17040209,lif
17040210,dl
17040210,lif
17040211,dl
17040211,lif
17040212,dl
17040212,lif
17040214,dl
17040214,lif
17040215,dl
17040215,lif
17040216,dl
17040216,lif
17040217,dl
17040217,lif
17040218,dl
17040218,lif
17040219,dl
17040219,lif
17040221,dl
17040221,lif
17040222,dl
17040222,lif
17040223,dl
17040223,lif
17040224,dl
17040224,lif
17040225,dl
17040225,lif
17040226,dl
17040226,lif
17040228,dl
17040228,atcourt
17040229,dl
17040229,lif
17040302,dl
17040302,lif
17040304,dl
17040304,lif
17040306,dl
17040306,lif
17040307,dl
17040307,lif
17040309,dl
17040309,lif
17040311,dl
17040311,lif
17040313,dl
17040313,lif
17040314,dl
17040316,dl
17040316,lif
17040318,dl
17040318,lif
17040320,dl
17040320,lif
17040321,dl
17040321,lif
17040323,dl
17040323,lif
17040324,yb
17040325,dl
17040325,lif
17040327,dl
17040327,lif
17040328,dl
17040328,lif
17040329,yb
17040330,dl
17040330,lif
17040401,dl
17040401,lif
17040403,dl
17040403,lif
17040404,dl
17040404,lif
17040406,dl
17040406,lif
17040408,dl
17040408,lif
17040417,dl
17040417,lif
17040418,dl
17040418,lif
17040419,dl
17040420,dl
17040420,lif
17040420,yb
17040422,dl
17040422,lif
17040424,atcourt
17040425,dl
17040425,lif
17040426,dl
17040426,lif
17040427,dl
17040427,lif
17040428,dl
17040428,lif
17040428,yb
17040429,dl
17040429,lif
17040500,dl
17040501,lif
17040501,mf
17040501,mf
17040509,lif
17040518,dl
17040518,lif
17040518,yb
17040519,dl
17040520,dl
17040520,lif
17040523,lif
17040525,dl
17040527,dl
17040531,dl
17040601,lif
17040601,cc
17040605,dl
17040606,lif
17040607,dl
17040607,cc
17040608,lif
17040609,dl
17040613,dl
17040615,dl
17040617,dl
17040619,dl
17040621,dl
17040623,dl
17040624,lif
17040626,lif
17040627,dl
17040629,dl
17040630,lif
17040701,dl
17040704,lif
17040705,dl
17040707,dl
17040710,lif
17040711,dl
17040714,lif
17040724,lif
17040726,dl
17040727,lif
17040728,dl
17040801,lif
17040802,dl
17040804,dl
17040809,dl
17040809,lif
17040810,dl
17040811,dl
17040815,dl
17040816,dl
17040817,lif
17040818,dl
17040823,dl
17040911,dl
17040913,dl
17040914,dl
17040916,dl
17040919,dl
17040922,dl
17040923,dl
17040926,dl
17040928,dl
17040929,dl
17040930,dl
17041002,dl
17041002,lif
17041004,dl
17041005,dl
17041007,dl
17041010,dl
17041011,dl
17041012,dl
17041013,dl
17041014,dl
17041016,lif
17041018,dl
17041019,dl
17041020,dl
17041021,dl
17041023,dl
17041024,dl
17041025,dl
17041026,dl
17041027,dl
17041028,dl
17041030,dl
17041031,dl
17041101,dl
17041101,it
17041102,dl
17041103,dl
17041103,lif
17041104,dl
17041106,dl
17041106,lif
17041107,dl
17041108,dl
17041108,yb
17041109,dl
17041109,lif
17041110,dl
17041111,dl
17041113,dl
17041113,lif
17041114,dl
17041115,dl
17041116,dl
17041116,yb
17041117,dl
17041118,dl
17041118,lif
17041120,dl
17041121,dl
17041122,dl
17041123,dl
17041124,dl
17041125,dl
17041125,lif
17041127,dl
17041128,dl
17041129,dl
17041130,dl
17041201,dl
17041202,dl
17041202,lif
17041204,dl
17041204,lif
17041205,dl
17041206,dl
17041207,yb
17041207,dl
17041208,dl
17041209,dl
17041211,dl
17041212,dl
17041212,lif
17041213,dl
17041214,dl
17041215,dl
17041216,dl
17041218,dl
17041219,dl
17041220,dl
17041221,dl
17041226,dl
17041228,dl
17041229,dl
17041230,dl
17050101,dl
17050102,dl
17050102,hdr
17050103,dl
17050104,dl
17050104,yb
17050105,dl
17050106,dl
17050108,dl
17050109,dl
17050109,lif
17050110,dl
17050111,dl
17050112,dl
17050113,dl
17050113,lif
17050115,dl
17050116,dl
17050117,dl
17050118,dl
17050119,dl
17050120,dl
17050122,dl
17050123,dl
17050124,dl
17050125,dl
17050125,lif
17050126,dl
17050127,dl
17050129,dl
17050130,none
17050131,dl
17050201,dl
17050202,dl
17050203,dl
17050205,dl
17050206,dl
17050206,sjp
17050207,dl
17050208,dl
17050208,lif
17050209,dl
17050209,lif
17050210,dl
17050212,dl
17050213,dl
17050213,yb
17050214,dl
17050215,dl
17050216,dl
17050217,dl
17050220,dl
17050220,lif
17050222,dl
17050222,lif
17050224,dl
17050226,dl
17050227,dl
17050301,dl
17050301,lif
17050302,tgb
17050303,dl
17050303,lif
17050305,dl
17050307,yb
17050308,dl
17050310,dl
17050310,lif
17050312,dl
17050313,dl
17050315,dl
17050317,dl
17050319,dl
17050320,dl
17050321,yb
17050322,dl
17050324,dl
17050327,dl
17050329,dl
17050331,dl
17050331,lif
17050331,none
17050402,yb
17050409,dl
17050409,queen's
17050410,dl
17050410,queen's
17050411,dl
17050411,queen's
17050412,dl
17050412,queen's
17050413,dl
17050413,queen's
17050414,dl
17050414,queen's
17050416,dl
17050417,dl
17050418,dl
17050419,dl
17050421,dl
17050423,queen's
17050423,dl
17050424,dl
17050424,queen's
17050425,dl
17050425,queen's
17050426,dl
17050426,queen's
17050427,queen's
17050428,dl
17050428,queen's
17050430,dl
17050430,queen's
17050500,queen's
17050501,mf
17050503,queen's
17050512,dl
17050515,dl
17050516,dl
17050518,dl
17050519,dl
17050522,dl
17050523,queen's
17050524,dl
17050524,queen's
17050528,dl
17050528,queen's
17050529,dl
17050530,queen's
17050531,dl
17050601,queen's
17050602,dl
17050602,queen's
17050604,queen's
17050605,dl
17050606,queen's
17050607,dl
17050608,queen's
17050609,dl
17050609,queen's
17050612,dl
17050613,queen's
17050614,dl
17050615,queen's
17050616,dl
17050618,queen's
17050619,dl
17050620,queen's
17050621,dl
17050622,queen's
17050623,dl
17050625,queen's
17050626,dl
17050627,queen's
17050628,dl
17050629,queen's
17050630,dl
17050703,dl
17050705,dl
17050707,dl
17050710,dl
17050713,dl
17050714,riw
17050718,dl
17050720,lif
17050725,dl
17050727,dl
17050727,lif
17050801,lif
17050803,lif
17050807,lif
17050814,lif
17050818,haw
17050827,bf
17050912,lif
17050922,dl
17050925,dl
17050927,dl
17050928,lif
17050929,dl
17051002,dl
17051003,dl
17051003,lif
17051004,dl
17051005,dl
17051006,dl
17051008,lif
17051009,dl
17051010,dl
17051011,dl
17051011,lif
17051012,dl
17051012,lif
17051013,dl
17051016,dl
17051017,dl
17051017,lif
17051018,dl
17051019,lif
17051020,dl
17051020,lif
17051022,dl
17051023,dl
17051024,dl
17051025,dl
17051027,dl
17051029,dl
17051030,dl
17051030,queen's
17051031,dl
17051031,queen's
17051101,dl
17051101,queen's
17051102,dl
17051102,queen's
17051103,dl
17051105,dl
17051106,dl
17051106,queen's
17051107,dl
17051107,queen's
17051108,dl
17051108,queen's
17051109,dl
17051109,queen's
17051110,dl
17051110,queen's
17051112,dl
17051112,queen's
17051113,dl
17051113,queen's
17051114,dl
17051115,dl
17051115,queen's
17051116,dl
17051116,queen's
17051117,dl
17051117,queen's
17051119,dl
17051119,queen's
17051120,dl
17051120,queen's
17051121,dl
17051122,dl
17051122,queen's
17051123,dl
17051123,queen's
17051124,dl
17051124,queen's
17051126,queen's
17051127,dl
17051127,queen's
17051128,dl
17051128,queen's
17051129,dl
17051130,dl
17051130,queen's
17051201,dl
17051201,queen's
17051203,dl
17051203,queen's
17051204,dl
17051204,queen's
17051205,dl
17051205,queen's
17051206,dl
17051206,queen's
17051207,dl
17051207,queen's
17051208,dl
17051208,queen's
17051210,dl
17051210,queen's
17051211,dl
17051211,queen's
17051212,dl
17051212,queen's
17051213,dl
17051213,queen's
17051213,yb
17051214,dl
17051214,queen's
17051215,dl
17051215,queen's
17051217,dl
17051217,queen's
17051218,dl
17051219,dl
17051219,queen's
17051220,dl
17051220,queen's
17051221,dl
17051222,dl
17051222,queen's
17051226,dl
17051226,queen's
17051227,dl
17051227,queen's
17051228,dl
17051228,queen's
17051229,dl
17051229,queen's
17051231,dl
17051231,queen's
17060101,dl
17060101,queen's
17060102,dl
17060102,queen's
17060103,dl
17060103,queen's
17060104,dl
17060104,queen's
17060105,dl
17060105,queen's
17060107,dl
17060107,queen's
17060108,dl
17060108,queen's
17060109,dl
